# -------------------------------------------------------
つうしょうぽまーるくろーん	通称ポマール・クローン	栽培技術
めいじょうはたけ	銘醸畑	栽培技術
ちょうこずえせんてい	長梢剪定	栽培技術
ちょうこずえせんていほうほう	長梢剪定方法	栽培技術
かんだんかんがい	間断灌漑	栽培技術
ぼうじょ	防除	栽培技術
ぼうじょさく	防除策	栽培技術
しゅうごうはたけ	集合畑	栽培技術
しゅうごうはたけめいわいん	集合畑名ワイン	栽培技術
ひかんがい	非灌漑	栽培技術
ひかんがいち	非灌漑地	栽培技術
ひかんがいちいき	非灌漑地域	栽培技術
# -------------------------------------------------------
いちかいじょうりゅう	1回蒸溜	醸造技術
いちつぎはっこう	1次醗酵	醸造技術
にかいじょうりゅう	2回蒸溜	醸造技術
につぎはっこう	2次醗酵	醸造技術
あぎんっ	Aging	醸造技術
あるこほりっふぇっめんたちおん	Alcoholic fermentation	醸造技術
あっぱっしめんと	Appassimento	醸造技術
あっせんっらげ	Assemblage	醸造技術
ばっれるふぇっめんたちおん	Barrel fermentation	醸造技術
っれんっ	Blend	醸造技術
っれんぢんっ	Blending	醸造技術
かっぼにっませらちおん	Carbonic maceration	醸造技術
っらいれってでぢえめてょであんせっっられ	Clairette de Die Méthode Ancestrale	醸造技術
でうっしえめふぇっめんたちおんえんぼうていっれ	Deuxième Fermentation en Bouteille	醸造技術
ぢっごっげめんっ	Disgorgement	醸造技術
どさげ	Dosage	醸造技術
どさげぜろ	Dosage Zéro	醸造技術
ふぇっめんたちおんまろらっちけ	Fermentation Malolactique	醸造技術
ふぇっめんたちおんあるこおりけ	Fermentation alcoolique	醸造技術
ふぇっめんたちおんえんとんお	Fermentation en tonneau	醸造技術
ふぃるっらちおん	Filtration	醸造技術
ふぃにんっ	Fining	醸造技術
いんてっなちおなるっれんっっ	International Blends	醸造技術
りもうっっめてょであんせっっられ	Limoux méthode ancestrale	醸造技術
ませらちおん	Maceration	醸造技術
まろらっちっふぇっめんたちおん	Malo-lactic fermentation	醸造技術
めてょであんせっっられ	Méthode Ancestrale	醸造技術
めてょでかっっらっしけ	Méthode Cap Classique	醸造技術
めてょであんせっっられ	Méthode ancestrale	醸造技術
めてょでしゃんぺのいせ	Méthode champenoise	醸造技術
めてょでしゃっまっ	Méthode charmat	醸造技術
めてょででっらんっふぇっっ	Méthode de transfert	醸造技術
めてょでるられ	Méthode rurale	醸造技術
めてょでっらぢちおんえっれ	Méthode traditionnelle	醸造技術
りっっりんっ	Riddling	醸造技術
えいじんぐ	aging	醸造技術
あっさんぶらーじゅ	アッサンブラージュ	醸造技術
あるこーるはっこう	アルコール醗酵	醸造技術
あるこーるはっこう	アルコール醗酵	醸造技術
あるこーるはっこうちゅう	アルコール醗酵中	醸造技術
あるこーるはっこうご	アルコール醗酵後	醸造技術
あるこーるはっこうじ	アルコール醗酵時	醸造技術
あるこーるはっこうしゅうりょうご	アルコール醗酵終了後	醸造技術
あるこーるはっこうとじょう	アルコール醗酵途上	醸造技術
おーくたるじゅくせい	オーク樽熟成	醸造技術
くゔぇゔりはっこう	クヴェヴリ醗酵	醸造技術
くゔぇゔりじょうぞう	クヴェヴリ醸造	醸造技術
けーぷぶれんど	ケープ・ブレンド	醸造技術
こにゃっくかたじょうりゅううつわ	コニャック型蒸溜器	醸造技術
しゃらんとかたじょうりゅううつわ	シャラント型蒸溜器	醸造技術
しーとろかき	シート濾過機	醸造技術
すぺいんじょうぞうぎじゅつ	スペイン醸造技術	醸造技術
でごるじゅまん	デゴルジュマン	醸造技術
でぶるばーじゅ	デブルバージュ	醸造技術
どざーじゅ	ドザージュ	醸造技術
どざーじゅふか	ドザージュ不可	醸造技術
なばーらぶれんど	ナバーラ・ブレンド	醸造技術
びんないにつぎはっこう	ビン内2次醗酵	醸造技術
びんないにつぎはっこうのち	ビン内2次醗酵後	醸造技術
びんないにつぎはっこうほうしき	ビン内2次醗酵方式	醸造技術
びんないにつぎはっこうせいほう	ビン内2次醗酵製法	醸造技術
びんないさいていじゅくせいきかん	ビン内最低熟成期間	醸造技術
びんないじゅくせい	ビン内熟成	醸造技術
びんじゅくせい	ビン熟成	醸造技術
びんちょぞうじゅくせいきかん	ビン貯蔵・熟成期間	醸造技術
びーるじょうぞう	ビール醸造	醸造技術
ぶらんでーじょうりゅうところ	ブランデー蒸溜所	醸造技術
ぶれんど	ブレンド	醸造技術
ぶれんどわいん	ブレンドワイン	醸造技術
ぶれんどすたいる	ブレンド・スタイル	醸造技術
ぶれんどほう	ブレンド法	醸造技術
ぷれでぃかーつゔぁいんじょうぞうしょれんめい	プレディカーツヴァイン醸造所連盟	醸造技術
ぼるどーぶれんど	ボルドー・ブレンド	醸造技術
ませらしおん	マセラシオン	醸造技術
ませらしおんあしょー	マセラシオン・ア・ショー	醸造技術
ませらしおんかるぼにっく	マセラシオン・カルボニック	醸造技術
ませらしおんふぃなるあしょー	マセラシオン・フィナル・ア・ショー	醸造技術
まるちりーじょなるぶれんど	マルチ・リージョナル・ブレンド	醸造技術
まろらくてぃっくはっこう	マロラクティック醗酵	醸造技術
よーろっぱしきじょうぞう	ヨーロッパ式醸造	醸造技術
るみゅあーじゅ	ルミュアージュ	醸造技術
ろーぬぶれんど	ローヌ・ブレンド	醸造技術
わいんじゅくせいよう	ワイン熟成用	醸造技術
わいんようあっさくき	ワイン用圧搾機	醸造技術
わいんじょうぞう	ワイン醸造	醸造技術
わいんじょうぞうがく	ワイン醸造学	醸造技術
わいんじょうぞうこうてい	ワイン醸造工程	醸造技術
わいんじょうぞうようご	ワイン醸造用語	醸造技術
わいんじょうぞうか	ワイン醸造科	醸造技術
ゔぁらえたるぶれんどわいん	ヴァラエタル・ブレンドワイン	醸造技術
いっていきかんはっこう	一定期間醗酵	醸造技術
いっぱんてきじゅくせいねんすう	一般的熟成年数	醸造技術
じょうめんはっこうびーる	上面醗酵ビール	醸造技術
かめんはっこう	下面醗酵	醸造技術
かめんはっこうびーる	下面醗酵ビール	醸造技術
へいこうたんはっこう	並行単醗酵	醸造技術
へいこうふくはっこう	並行複醗酵	醸造技術
しゅはっこう	主醗酵	醸造技術
にゅうさんはっこう	乳酸醗酵	醸造技術
にじはっこう	2次醗酵	醸造技術
ていおんはっこう	低温醗酵	醸造技術
ぜんじょうぞうりょう	全醸造量	醸造技術
さいどじょうりゅう	再度蒸溜	醸造技術
さいじょうりゅう	再蒸溜	醸造技術
さいはっこう	再醗酵	醸造技術
れいきゃくろか	冷却・濾過	醸造技術
れいしんせきほう	冷浸漬法	醸造技術
たんしきじょうりゅう	単式蒸溜	醸造技術
たんしきじょうりゅうき	単式蒸溜器	醸造技術
たんしきじょうりゅうしょうちゅう	単式蒸溜焼酎	醸造技術
たんこうふくはっこう	単行複醗酵	醸造技術
たんはっこう	単醗酵	醸造技術
しゅうかく	収穫	醸造技術
あるこーるはっこう	アルコール醗酵	醸造技術
しゅうかくあっさく	収穫・圧搾	醸造技術
ぎんじょうづくりり	吟醸造り	醸造技術
あっさく	圧搾	醸造技術
たるたんくいくせい	樽・タンク育成	醸造技術
あっさくこるく	圧搾コルク	醸造技術
あっさくじょうぞう	圧搾・醸造	醸造技術
あっさくまえ	圧搾前	醸造技術
あっさくのち	圧搾後	醸造技術
あっさくき	圧搾機	醸造技術
あっさくほう	圧搾法	醸造技術
じょうぞうかてい	醸造過程	醸造技術
なつじゅくせい	夏熟成	醸造技術
いたくじょうぞう	委託醸造	醸造技術
やまざきじょうりゅうところ	山崎蒸溜所	醸造技術
じょうあつじょうりゅう	常圧蒸溜	醸造技術
じょうあつじょうりゅうしょうちゅう	常圧蒸溜焼酎	醸造技術
へいきんじゅくせいねんすう	平均熟成年数	醸造技術
のちかねつじゅくせい	後加熱熟成	醸造技術
のちはっこう	後醗酵	醸造技術
だせん	打栓	醸造技術
だせんこうてい	打栓工程	醸造技術
すうしゅるいぶれんど	数種類ブレンド	醸造技術
にほんしゅじょうぞう	日本酒醸造	醸造技術
さいていびんないじゅくせいきかん	最低ビン内熟成期間	醸造技術
さいていたるじゅくせいきかん	最低樽熟成期間	醸造技術
さいていじゅくせいねんすう	最低熟成年数	醸造技術
さいていじゅくせいきかん	最低熟成期間	醸造技術
きだるじゅくせい	木樽熟成	醸造技術
きだるじゅくせいなか	木樽熟成中	醸造技術
ひつじはさい	未破砕	醸造技術
ひつじはっこう	未醗酵	醸造技術
ほんじょうぞうさけ	本醸造酒	醸造技術
かじゅうせいちょう	果汁清澄	醸造技術
さいばいわいんじょうぞう	栽培・ワイン醸造	醸造技術
さいばいわいんじょうぞうぎじゅつ	栽培・ワイン醸造技術	醸造技術
さいばいじょうぞう	栽培・醸造	醸造技術
さいばいじょうぞうほうほう	栽培・醸造方法	醸造技術
さいばいじょうぞうめん	栽培・醸造面	醸造技術
さいばいじょうぞういえ	栽培醸造家	醸造技術
さいばいじょうぞうぎじゅつ	栽培醸造技術	醸造技術
さいばいじょうぞうけんきゅうしょ	栽培醸造研究所	醸造技術
たるじゅくせい	樽熟成	醸造技術
たるはっこう	樽醗酵	醸造技術
こおりかとうけつあっさく	氷果凍結圧搾	醸造技術
ちんでん	沈澱	醸造技術
ほうてきさいていじゅくせいきかん	法的最低熟成期間	醸造技術
しんせき	浸漬	醸造技術
せいちょう	清澄	醸造技術
せいちょうろか	清澄・濾過	醸造技術
せいちょうさぎょう	清澄作業	醸造技術
せいちょうざい	清澄剤	醸造技術
せいちょうか	清澄化	醸造技術
せいちょうど	清澄度	醸造技術
げんあつじょうりゅう	減圧蒸溜	醸造技術
げんあつじょうりゅうしょうちゅう	減圧蒸溜焼酎	醸造技術
おんしんしほう	温浸漬法	醸造技術
おり	滓	醸造技術
おりさげ	滓下げ	醸造技術
おりびき	滓引き	醸造技術
おりぬきき	滓抜き	醸造技術
おり	澱	醸造技術
おりびき	澱引き	醸造技術
おりぬき	澱抜き	醸造技術
ろか	濾過	醸造技術
たんさんがすしんせきほう	炭酸ガス浸漬法	醸造技術
むきせいちょう	無清澄	醸造技術
むろか	無濾過	醸造技術
じゅくせい	熟成	醸造技術
じゅくせいしすてむ	熟成システム	醸造技術
じゅくせいすぴーど	熟成スピード	醸造技術
じゅくせいたいぷ	熟成タイプ	醸造技術
じゅくせいなか	熟成中	醸造技術
じゅくせいこう	熟成向	醸造技術
じゅくせいち	熟成地	醸造技術
じゅくせいばしょ	熟成場所	醸造技術
じゅくせいようき	熟成容器	醸造技術
じゅくせいねんすう	熟成年数	醸造技術
じゅくせいねんすうひょうじ	熟成年数表示	醸造技術
とうにーぽると	トウニー・ポルト	醸造技術
じゅくせいど	熟成度	醸造技術
じゅくせいどごう	熟成度合	醸造技術
じゅくせいこ	熟成庫	醸造技術
じゅくせいのち	熟成後	醸造技術
じゅくせいかん	熟成感	醸造技術
じゅくせいほうほう	熟成方法	醸造技術
じゅくせいきかん	熟成期間	醸造技術
じゅくせいきかんちゅう	熟成期間中	醸造技術
じゅくせいきかんひょうじ	熟成期間表示	醸造技術
じゅくせいじょうたい	熟成状態	醸造技術
じゅくせいよう	熟成用	醸造技術
じゅくせいゆらい	熟成由来	醸造技術
じゅくせいぎむ	熟成義務	醸造技術
じゅくせいのうりょく	熟成能力	醸造技術
じゅくせいひょうじ	熟成表示	醸造技術
じゅくせいひょうじれせっゔぇ	熟成表示Réserve	醸造技術
じゅくせいきてい	熟成規定	醸造技術
じゅくせいきていめいしょう	熟成規定名称	醸造技術
じゅくせいかてい	熟成過程	醸造技術
とくべつほんじょうぞうしゅ	特別本醸造酒	醸造技術
けいそうどろかき	珪藻土濾過器	醸造技術
びんづめ	瓶詰	醸造技術
びんづめきかん	瓶詰期間	醸造技術
しろわいんじょうぞう	白ワイン醸造	醸造技術
ちょくせつあっさく	直接圧搾	醸造技術
ちょくせつあっさくほう	直接圧搾法	醸造技術
はさい	破砕	醸造技術
はさいご	破砕後	醸造技術
くうきあつしきまくあっさくき	空気圧式膜圧搾器	醸造技術
だいにじはっこう	第2次醗酵	醸造技術
しぜんはっこう	自然醗酵	醸造技術
わかてじょうぞうか	若手醸造家	醸造技術
じょうりゅう	蒸溜	醸造技術
じょうりゅうき	蒸溜器	醸造技術
じょうりゅうきない	蒸溜器内	醸造技術
じょうりゅうかいすう	蒸溜回数	醸造技術
じょうりゅうご	蒸溜後	醸造技術
じょうりゅうぎじゅつ	蒸溜技術	醸造技術
じょうりゅうそうさ	蒸溜操作	醸造技術
じょうりゅうほうほう	蒸溜方法	醸造技術
じょうりゅうほう	蒸溜法	醸造技術
じょうりゅうかてい	蒸溜過程	醸造技術
じょうりゅうしゅ	蒸溜酒	醸造技術
ぴすこ	ピスコ	醸造技術
じょうりゅうさけるい	蒸溜酒類	醸造技術
じょうりゅうかま	蒸溜釡	醸造技術
じょうりゅう	蒸留	醸造技術
ほとう	補糖	醸造技術
ほさん	補酸	醸造技術
げんさん	減酸	醸造技術
ほとうふか	補糖不可	醸造技術
ほとうか	補糖可	醸造技術
ほとうのち	補糖後	醸造技術
ほさん	補酸	醸造技術
ちょうごう	調合	醸造技術
ちょぞうじゅくせいいくせい	貯蔵・熟成・育成	醸造技術
こうにゅうほかんじゅくせいはんばい	購入・保管・熟成・販売	醸造技術
あかわいんじょうぞうほう	赤ワイン醸造法	醸造技術
れんぞくしきじょうりゅう	連続式蒸溜	醸造技術
れんぞくしきじょうりゅううつわ	連続式蒸溜器	醸造技術
れんぞくしきじょうりゅうしょうちゅう	連続式蒸溜焼酎	醸造技術
せんか	選果	醸造技術
さんかじゅくせい	酸化熟成	醸造技術
さんかじゅくせいたいぷ	酸化熟成タイプ	醸造技術
はっこう	醗酵	醸造技術
はっこうたんく	醗酵タンク	醸造技術
はっこうじょうりゅう	醗酵・蒸溜	醸造技術
はっこうちょぞうようき	醗酵・貯蔵容器	醸造技術
はっこうれんぞくじょうりゅううつわ	醗酵・連続蒸溜器	醸造技術
はっこうなか	醗酵中	醸造技術
はっこうまえ	醗酵前	醸造技術
はっこうこうてい	醗酵工程	醸造技術
はっこうご	醗酵後	醸造技術
はっこうこうはん	醗酵後半	醸造技術
はっこうほうほう	醗酵方法	醸造技術
はっこうそう	醗酵槽	醸造技術
はっこうだんかい	醗酵段階	醸造技術
はっこうずみ	醗酵済	醸造技術
はっこうおんど	醗酵温度	醸造技術
はっこうじゅくせい	醗酵熟成	醸造技術
はっこうしゅうりょうご	醗酵終了後	醸造技術
はっこうちょぞう	醗酵貯蔵	醸造技術
はっこうとちゅう	醗酵途中	醸造技術
はっこうちえん	醗酵遅延	醸造技術
はっこうかてい	醗酵過程	醸造技術
じょうぞう	醸造	醸造技術
じょうぞうあるこーる	醸造アルコール	醸造技術
とうるい	糖類	醸造技術
あみのさんえん	アミノ酸塩	醸造技術
じょうぞうてくにっく	醸造テクニック	醸造技術
じょうぞうらいん	醸造ライン	醸造技術
じょうぞうきょうどうくみあい	醸造協同組合	醸造技術
じょうぞうがく	醸造学	醸造技術
じょうぞうがっこう	醸造学校	醸造技術
じょうぞうがくぶ	醸造学部	醸造技術
じょうぞういえ	醸造家	醸造技術
さいばいか	栽培家	醸造技術
じょうぞういえだんたい	醸造家団体	醸造技術
じょうぞうこうてい	醸造工程	醸造技術
じょうぞうしょ	醸造所	醸造技術
じょうぞうぎじゅつ	醸造技術	醸造技術
じょうぞうぎじゅつしゃ	醸造技術者	醸造技術
じょうぞうほうほう	醸造方法	醸造技術
じょうぞうしせつ	醸造施設	醸造技術
じょうぞうきかん	醸造期間	醸造技術
じょうぞうぎょうしゃしかくどうめいせいど	醸造業者資格同盟制度	醸造技術
じょうぞうほう	醸造法	醸造技術
ちょくせつあっさくほう	直接圧搾法	醸造技術
じょうぞうよう	醸造用	醸造技術
じょうぞうようにゅうさん	醸造用乳酸	醸造技術
じょうぞうようにゅうさんきん	醸造用乳酸菌	醸造技術
じょうぞうようひんしゅ	醸造用品種	醸造技術
じょうぞうようげんまい	醸造用玄米	醸造技術
じょうぞうゆらい	醸造由来	醸造技術
じょうぞうかてい	醸造過程	醸造技術
じょうぞうしゅ	醸造酒	醸造技術
しーどる	Cidre	醸造技術
ぽわーる	Poire	醸造技術
じょうぞうしゅるい	醸造酒類	醸造技術
じょうぞうりょう	醸造量	醸造技術
ちょうきびんないじゅくせい	長期ビン内熟成	醸造技術
ちょうきじゅくせい	長期熟成	醸造技術
ちょうきじゅくせいたいぷ	長期熟成タイプ	醸造技術
ちょうきじゅくせいわいん	長期熟成ワイン	醸造技術
ちょうきじゅくせいかのう	長期熟成可能	醸造技術
ちょうきじゅくせいこう	長期熟成向	醸造技術
ちょうきじゅくせいかた	長期熟成型	醸造技術
ちょうきじゅくせいのうりょく	長期熟成能力	醸造技術
ちょうきじゅくせいあかわいん	長期熟成赤ワイン	醸造技術
ちょうきかんじゅくせい	長期間熟成	醸造技術
ながのじょうぞうわいん	長野醸造ワイン	醸造技術
じょきょう	除梗	醸造技術
しゅはっこう	主醗酵	醸造技術
えむえるえふ	M.L.F.	醸造技術
あっさく	圧搾	醸造技術
はさい	破砕	醸造技術
かげぼし	陰干し	醸造技術
# -------------------------------------------------------
あもんてぃりゃーど	Amontillado	ワイン
しゃとー	Château	ワイン
しゃとーあんげるっ	Château Angélus	ワイン
しゃとーあうそね	Château Ausone	ワイン
しゃとーばたいっれっ	Château Batailley	ワイン
しゃとーぼせじょうっべこっ	Château Beau-Séjour-Bécot	ワイン
しゃとーべるっらゔぇ	Château Belgrave	ワイン
しゃとーべっるゔえ	Château Bellvue	ワイン
しゃとーべっしぇゔぇっれ	Château Beychevelle	ワイン
しゃとーぼうっかうっ	Château Bouscaut	ワイン
しゃとーぼっっかんてなっ	Château Boyd-Cantenac	ワイン
しゃとっらないれづっる	Château Branaire-Ducru	ワイン
しゃとーっらねかんてなっ	Château Brane-Cantenac	ワイン
しゃとーっろうってっ	Château Broustet	ワイン
しゃとーかいっろう	Château Caillou	ワイン
しゃとーかろんせぐっ	Château Calon-Ségur	ワイン
しゃとーかのん	Château Canon	ワイン
しゃとーかのんらがっふぇりえれ	Château Canon La Gaffelière	ワイン
しゃとーかんてめっれ	Château Cantemerle	ワイン
しゃとーかんてなっっろっん	Château Cantenac Brown	ワイン
しゃとーかっでもうっりん	Château Cap de Mourlin	ワイン
しゃとーかっぼんいえうっっ	Château Carbonnieux	ワイン
しゃとーしぇゔぁるぶらん	Château Cheval Blanc	ワイン
しゃとーっれっっみろん	Château Clerc-Milon	ワイン
しゃとーっりめんっ	Château Climens	ワイン
しゃとーこっびん	Château Corbin	ワイン
しゃとーこっっえっとうっねる	Château Cos d'Estournel	ワイン
しゃとーこっらぼっっ	Château Cos-Labory	ワイン
しゃとーこうひんっ	Château Couhins	ワイン
しゃとーこうひんっるっとん	Château Couhins-Lurton	ワイン
しゃとーこうてっ	Château Coutet	ワイン
しゃとーっろいぜっばげっ	Château Croizet-Bages	ワイン
しゃとーだっさうるっ	Château Dassault	ワイン
しゃとーだうざっ	Château Dauzac	ワイン
しゃとーでっみらいる	Château Desmirail	ワイン
しゃとーどいっっだえね	Château Doisy Daëne	ワイン
しゃとーどいっっづっろか	Château Doisy-Dubroca	ワイン
しゃとづっるぼかいっろう	Château Ducru-Beaucaillou	ワイン
しゃとーづはっっみろんろっっっしるっ	Château Duhart-Milon-Rothschild	ワイン
しゃとーづっふぉっっゔぃゔぇんっ	Château Durfort-Vivens	ワイン
しゃとーふぁうげれっ	Château Faugères	ワイン
しゃとーふぇっりえれ	Château Ferrière	ワイン
しゃとーふぃげあっ	Château Figeac	ワイン
しゃとーふぃるほっ	Château Filhot	ワイン
しゃとーぎっこうっっ	Château Giscours	ワイン
しゃとーぐらんぷっづかっせ	Château Grand-Puy-Ducasse	ワイン
しゃとーぐらんぷっらこって	Château Grand-Puy-Lacoste	ワイン
しゃとーっるあうっらろせ	Château Gruaud Larose	ワイン
しゃとーぎらうっ	Château Guiraud	ワイン
しゃとーはうっばげっりべらる	Château Haut-Bages-Libéral	ワイン
しゃとーはうっばいっるっ	Château Haut-Bailly	ワイン
しゃとーはうっばたいっれっ	Château Haut-Batailley	ワイン
しゃとーはうっっりおん	Château Haut-Brion	ワイン
しゃとーきっわん	Château Kirwan	ワイン
しゃとーららぐね	Château La Lagune	ワイン
しゃとーらみっしおんはうっっりおん	Château La Mission-Haut-Brion	ワイン
しゃとーらとうっふぃげあっ	Château La Tour Figeac	ワイン
しゃとーらとうっかっねっ	Château La Tour-Carnet	ワイン
しゃとーらとうっはうっっりおん	Château La Tour-Haut-Brion	ワイン
しゃとーらふぃてろっっっしるっ	Château Lafite-Rothschild	ワイン
しゃとーらふぉんろしぇっ	Château Lafon-Rochet	ワイン
しゃとーらっらんげ	Château Lagrange	ワイン
しゃとーらもてぇぎにゃっっ	Château Lamothe-Guignard	ワイン
しゃとーらんごあばっとん	Château Langoa-Barton	ワイン
しゃとーらっしっづかっせ	Château Larcis Ducasse	ワイン
しゃとーらろぜ	Château Laroze	ワイン
しゃとーらっこんべっ	Château Lascombes	ワイン
しゃとーらとうっ	Château Latour	ワイン
しゃとーらとうっまっちっらっ	Château Latour Martillac	ワイン
しゃとーらゔぃっれはうっっりおん	Château Laville Haut-Brion	ワイン
しゃとーるっんっうばげっ	Château Lynch-Bages	ワイン
しゃとーるっんっうもうっさっ	Château Lynch-Moussas	ワイン
しゃとーれおゔぃっればっとん	Château Léoville-Barton	ワイン
しゃとーれおゔぃっれらっかせっ	Château Léoville-Las Cases	ワイン
しゃとーれおゔぃっれぽっふぇっれ	Château Léoville-Poyferré	ワイン
しゃとーまらっちっらっらゔぃえれ	Château Malartic-Lagravière	ワイン
しゃとーまれっこっさいんっえっすぺっっ	Château Malescot Saint-Exupéry	ワイン
しゃとーまっご	Château Margaux	ワイン
しゃとーまっきっっあれっめべけっ	Château Marquis d'Alesme-Becker	ワイン
しゃとーまっきっでてっめ	Château Marquis de Terme	ワイン
しゃとーもんぼうっけっ	Château Monbousquet	ワイン
しゃとーもんてれな	Château Montelena	ワイン
しゃとーもんっりっせ	Château Montlisse	ワイン
しゃとーもんっろせ	Château Montrose	ワイン
しゃとーもうとんばろんえふぃりっぺ	Château Mouton Baronne Philippe	ワイン
しゃとーもうとんろっっっしるっ	Château Mouton Rothschild	ワイン
しゃとーないらっ	Château Nairac	ワイン
しゃとーおりゔぃえっ	Château Olivier	ワイン
しゃとーぱるめっ	Château Palmer	ワイン
しゃとーぱぺっれめんっ	Château Pape Clément	ワイン
しゃとーぱゔぃえ	Château Pavie	ワイン
しゃとーぱゔぃえまきん	Château Pavie Macquin	ワイン
しゃとーぺっるっ	Château Petrus	ワイン
しゃとーぴしょんろんげゔぃっれこんてっせでららんで	Château Pichon Longueville Comtesse de Lalande	ワイン
しゃとーぴしょんろんげゔぃっればろん	Château Pichon-Longueville Baron	ワイン
しゃとーぽんてっかねっ	Château Pontet-Canet	ワイン
しゃとーぽうげっ	Château Pouget	ワイン
しゃとーっりえうれりしね	Château Prieuré-Lichine	ワイン
しゃとーぺでっっろ	Château Pédesclaux	ワイン
しゃとーらうざんがっしえっ	Château Rauzan-Gassies	ワイン
しゃとーらうざんせっら	Château Rauzan-Ségla	ワイン
しゃとーりえうっせっ	Château Rieussec	ワイン
しゃとーさいんっぴえっれ	Château Saint-Pierre	ワイン
しゃとーっみっうはうっらふぃって	Château Smith-Haut-Lafitte	ワイン
しゃとーそうたっっ	Château Soutard	ワイン
しゃとーすあう	Château Suau	ワイン
しゃとーすづいらうっ	Château Suduiraut	ワイン
しゃとーたるぼっ	Château Talbot	ワイン
しゃとーっろっろんっもんどっ	Château Troplong Mondot	ワイン
しゃとーゔぁらんっらうっ	Château Valandraud	ワイン
しゃとーっあっらまん	Château d'Allaman	ワイン
しゃとーっあっしぇ	Château d'Arche	ワイン
しゃとーっあっまいるはっ	Château d'Armailhac	ワイン
しゃとーっいっさん	Château d'Issan	ワイン
しゃとーっっけん	Château d'Yquem	ワイン
しゃとーでかめんさっ	Château de Camensac	ワイン
しゃとーでふぃえうざる	Château de Fieuzal	ワイン
しゃとーでまっれ	Château de Malle	ワイン
しゃとーでゔぉっねろまねえ	Château de Vosne-Romanée	ワイン
しゃとーでゔっっれんっ	Château de Vufflens	ワイン
しゃとーづてっっれ	Château du Tertre	ワイン
しゃとーしゃろん	Château-Chalon	ワイン
しゃとーっりっれっ	Château-Grillet	ワイン
しゃとーねうっづぱぺ	Châteauneuf-du-Pape	ワイン
しゃちっろんえんぢおいっ	Châtillon en Diois	ワイン
らじど	Lajido	ワイン
まるさら	Marsala	ワイン
とぱけ	Topaque	ワイン
ろぜしゃんぱーにゅ	ロゼシャンパーニュ	ワイン
ろぜたいぷ	ロゼタイプ	ワイン
ろぜわいん	ロゼワイン	ワイン
ろぜしゃんぱーにゅ	ロゼ・シャンパーニュ	ワイン
ろぜだんじゅー	ロゼ・ダンジュー	ワイン
ろぜでりせい	ロゼ・デ・リセイ	ワイン
ろぜどろわーる	ロゼ・ド・ロワール	ワイン
ろぜべんこゔぁっつ	ロゼ・ベンコヴァッツ	ワイン
ろぜわいん	ロゼ・ワイン	ワイン
ろぜしろ	ロゼ・白	ワイン
しゅせいきょうか	酒精強化	ワイン
しゅせいきょうかわいん	酒精強化ワイン	ワイン
# -------------------------------------------------------
ろくごうこうぼ	6号酵母	SAKE
ななごうこうぼ	7号酵母	SAKE
きゅうごうこうぼ	9号酵母	SAKE
かぷろんさんえちる	カプロン酸エチル	SAKE
こがねせんがん	黄金千貫	SAKE
かんぴょうかいしゅっぴんしゅ	鑑評会出品酒	SAKE
がんゆうすいぶんりょう	含有水分量	SAKE
がんゆうりょう	含有量	SAKE
かなざわこうぼ	金沢酵母	SAKE
かなざわこくぜいきょくかんていかんしつ	金沢国税局鑑定官室	SAKE
ぎんこう	吟香	SAKE
ぎんじょうか	吟醸香	SAKE
ぎんじょうこう	吟醸香	SAKE
ぎんじょうこうせいぶん	吟醸香成分	SAKE
ぎんじょうしゅ	吟醸酒	SAKE
こうぼ	酵母	SAKE
こうぼたいぷ	酵母タイプ	SAKE
こうぼきん	酵母菌	SAKE
こうぼばいようほう	酵母培養法	SAKE
こうう	降雨	SAKE
こううりょう	降雨量	SAKE
こうすいりょう	降水量	SAKE
こうろ	香露	SAKE
こうろこうぼ	香露酵母	SAKE
こうじ	麹	SAKE
こうじかび	麹カビ	SAKE
こうじきん	麹菌	SAKE
こくとう	黒糖	SAKE
さんだんしこみ	三段仕込	SAKE
やまおろし	山卸	SAKE
やまおろしはいしもと	山卸廃止酛	SAKE
やまはいもと	山廃酛	SAKE
よだんしこみ	四段仕込	SAKE
さけしつ	酒質	SAKE
しゅぞう	酒蔵	SAKE
しゅぞう	酒造	SAKE
しゅぞうこうてきまい	酒造好適米	SAKE
しゅぞうようげんまい	酒造用玄米	SAKE
しゅぞうようすい	酒造用水	SAKE
さかまい	酒米	SAKE
しゅぼ	酒母	SAKE
しゅぼづくり	酒母造り	SAKE
しゅぼばいようほう	酒母培養法	SAKE
しゅぼもろみづくり	酒母・醪造り	SAKE
かもし	醸し	SAKE
すいけい	水系	SAKE
みずこうじ	水麹	SAKE
みずしげん	水資源	SAKE
すいしつほぜん	水質保全	SAKE
すいりょう	水量	SAKE
しずおか	静岡	SAKE
しずおかぎんじょう	静岡吟醸	SAKE
しずおかこうぼ	静岡酵母	SAKE
ぜんこうじじこみ	全麹仕込	SAKE
ぜんべい	全米	SAKE
そくじょうけいしゅぼ	速醸系酒母	SAKE
そくじょうけいしゅぼづくり	速醸系酒母造り	SAKE
むらまいせいど	村米制度	SAKE
なかぞえ	仲添	SAKE
ひせれゔぃしえこうぼ	非セレヴィシエ酵母	SAKE
ぼうひょうねっと	防雹ネット	SAKE
ぼうひょうたいさく	防雹対策	SAKE
すずか	鈴鹿	SAKE
もろみ	醪	SAKE
